-56.5, 0.8803482236387806
-56, 0.8499084467227485
-55.5, 0.8247399102432319
-55, 0.80681101476951
-54.5, 0.7847040684544833
-54, 0.7818042460447931
-53.5, 0.7613549165254498
-53, 0.7544846031563671
-52.5, 0.7365170855902478
-52, 0.7181387093068332
-51.5, 0.7162042008125368
-51, 0.7069563987070494
-50.50000000000001, 0.6920530535188181
-50, 0.6822029279260315
-49.5, 0.6790690245207063
-49, 0.6755912038416427
-48.50000000000001, 0.6734347527627798
-48.00000000000001, 0.6706697695684352
-47.5, 0.6676925440348003
-47, 0.6648993659380675
-46.50000000000001, 0.6603348018500927
-46, 0.6622112650640576
-45.5, 0.657894978518396
-45, 0.6584312503287901
-44.5, 0.6577850709118733
-44.00000000000001, 0.6577421964693888
-43.50000000000001, 0.6567950883257323
-43, 0.6596197126870842
-42.5, 0.6631750322960546
-42.000000000000014, 0.6672319401894267
-41.50000000000001, 0.6715613294039835
-41.00000000000001, 0.6759340929765082
-40.50000000000001, 0.6801211239437841
-40, 0.6838933153425941
-39.50000000000001, 0.6870215602097214
-39.00000000000001, 0.690636917666752
-38.5, 0.6926978077510868
-38, 0.6987025953089654
-37.50000000000001, 0.7034895490404103
-37.00000000000001, 0.7086939961855022
-36.50000000000001, 0.7158683355883546
-36, 0.716753258015314
-35.5, 0.7244794535468912
-35.00000000000001, 0.7307299919429143
-34.50000000000001, 0.7298489481482271
-34, 0.7328979026352891
-33.5, 0.7408149621206914
-33.00000000000001, 0.7360902192579128
-32.50000000000001, 0.7417044931414007
-32.00000000000001, 0.7434047931367276
-31.500000000000007, 0.7434494397279658
-31.000000000000007, 0.749385451623287
-30.500000000000007, 0.7523532158078488
-30, 0.7525515399413021
-29.500000000000007, 0.7547849356066478
-29, 0.758051099699147
-28.5, 0.758583145090514
-28.000000000000007, 0.7584898784537799
-27.5, 0.7584585825568575
-27.000000000000007, 0.7584721500334578
-26.500000000000007, 0.7585134735172923
-26.000000000000014, 0.7585654456420721
-25.500000000000007, 0.7586109590415082
-25, 0.7586329063493122
-24.5, 0.7584304672326029
-24, 0.7569861097055313
-23.500000000000014, 0.7537852461808143
-23.000000000000007, 0.7479633684122164
-22.5, 0.7449405705132794
-22.000000000000007, 0.7528838598991014
-21.5, 0.7407169846828805
-21, 0.7419818515259267
-20.499999999999993, 0.7398127869730879
-20.000000000000007, 0.7350478768651023
-19.500000000000007, 0.7365978740673795
-18.999999999999993, 0.729365870736103
-18.500000000000007, 0.7317169071046191
-18.000000000000007, 0.7278238457912873
-17.5, 0.7145201252550957
-17.000000000000007, 0.7104423976947323
-16.499999999999993, 0.7084360886023942
-16, 0.696917132093233
-15.500000000000007, 0.6892061848614588
-15, 0.6943147916263529
-14.500000000000014, 0.6815353774021728
-14, 0.6675608196798866
-13.500000000000014, 0.6735097214455785
-13.000000000000014, 0.6679627613304359
-12.5, 0.6354284140569773
-12.000000000000014, 0.6254430515657428
-11.5, 0.6219509435514261
-11, 0.6138845716732597
-10.5, 0.6023733173314938
-10, 0.5907772402644811
-9.500000000000014, 0.5879471246244893
-9.000000000000028, 0.5787146803920843
-8.5, 0.5752869382179397
-8.000000000000014, 0.5558478735011918
-7.5, 0.5403022358975567
-7.000000000000014, 0.5394140364780494
-6.500000000000014, 0.5239174849519164
-6, 0.5171886171903536
-5.500000000000014, 0.5055530858319934
-5, 0.5018680558443172
-4.500000000000014, 0.48224563837213674
-4, 0.46286876016162304
-3.5, 0.4600697902655335
-3.000000000000014, 0.4621096199019561
-2.5, 0.444663785357601
-2, 0.43633562045372354
-1.5000000000000142, 0.42501009722076466
-1.0000000000000142, 0.417058675386736
-0.5, 0.4067325542704362
0, 0.3952983770869526
0.5, 0.38773372188736577
0.9999999999999858, 0.38364411312493063
1.5, 0.38041951286192943
1.9999999999999858, 0.3761601644267939
2.499999999999986, 0.37447892873176336
3, 0.371791369086088
3.499999999999986, 0.3345084804397629
4, 0.3224379843505025
4.5, 0.3208276173099418
4.999999999999986, 0.3069461627664445
5.5, 0.2948027998872572
5.999999999999986, 0.28019085840318547
6.5, 0.27672492489368794
6.999999999999986, 0.2708308361124808
7.5, 0.26012716598332986
8, 0.24817371380878162
8.499999999999986, 0.23688625671676633
9, 0.24061121853886047
9.499999999999986, 0.22949998040146036
9.999999999999986, 0.2171221262740387
10.499999999999986, 0.21378484233923511
10.999999999999986, 0.20331452023670327
11.5, 0.19906333825188016
11.999999999999986, 0.18960981931461862
12.5, 0.1786948562885754
13, 0.1685453030414118
13.499999999999986, 0.16177159516610828
13.999999999999986, 0.15627341490310365
14.5, 0.14688364397648868
15, 0.14330231727014153
15.499999999999986, 0.1178385889775393
15.999999999999986, 0.10199818013271267
16.499999999999986, 0.10886646284863111
17, 0.10488620518647518
17.5, 0.09784928975526075
18, 0.09607750686630678
18.499999999999986, 0.08174149394769215
18.999999999999986, 0.0755820173673094
19.5, 0.07179335014700472
19.999999999999986, 0.06653620998945553
20.5, 0.05893675295591727
20.999999999999986, 0.04942108142642465
21.499999999999986, 0.04436993309520987
22, 0.037218359093324604
22.499999999999986, 0.03434269921289679
22.999999999999986, 0.026361436659568582
23.499999999999986, 0.022811637508860283
23.999999999999986, 0.01898152438398326
24.5, 0.014810753275527277
24.999999999999986, 0.011964082128578246
